gvkey,firm_name,patent_count,cik,ticker,sec_name,exchange,link_method,link_score,link_conflict,candidate_count,ticker_hint,candidate_rank,candidate_cik,candidate_ticker,candidate_sec_name,candidate_exchange,candidate_method,candidate_score
028497,MMI,2,0000026172,CMI,CUMMINS INC,NYSE,fuzzy_name,0.9,True,10,,2,0002075816,EMIS,Emmis Acquisition Corp.,Nasdaq,fuzzy_name,0.9
028497,MMI,2,0000026172,CMI,CUMMINS INC,NYSE,fuzzy_name,0.9,True,10,,3,0001701261,FAMI,"Farmmi, Inc.",Nasdaq,fuzzy_name,0.9
028497,MMI,2,0000026172,CMI,CUMMINS INC,NYSE,fuzzy_name,0.9,True,10,,4,0001873835,IMMX,"Immix Biopharma, Inc.",Nasdaq,fuzzy_name,0.9
028497,MMI,2,0000026172,CMI,CUMMINS INC,NYSE,fuzzy_name,0.9,True,10,,5,0001567172,JGSHF,"JG Summit Holdings, Inc./ADR",OTC,fuzzy_name,0.9
006516,LCA,2,0000872912,DCTH,"DELCATH SYSTEMS, INC.",Nasdaq,fuzzy_name,0.9,True,2,,1,0000872912,DCTH,"DELCATH SYSTEMS, INC.",Nasdaq,fuzzy_name,0.9
006516,LCA,2,0000872912,DCTH,"DELCATH SYSTEMS, INC.",Nasdaq,fuzzy_name,0.9,True,2,,2,0001396009,VMC,Vulcan Materials CO,NYSE,fuzzy_name,0.9
022263,NSC,2,0000099070,TCPA,TRANSCANADA PIPELINES LTD,NYSE,fuzzy_name,0.9,True,3,,1,0000099070,TCPA,TRANSCANADA PIPELINES LTD,NYSE,fuzzy_name,0.9
022263,NSC,2,0000099070,TCPA,TRANSCANADA PIPELINES LTD,NYSE,fuzzy_name,0.9,True,3,,2,0000099302,TRNS,TRANSCAT INC,Nasdaq,fuzzy_name,0.9
022263,NSC,2,0000099070,TCPA,TRANSCANADA PIPELINES LTD,NYSE,fuzzy_name,0.9,True,3,,3,0001829635,RNAZ,"Transcode Therapeutics, Inc.",Nasdaq,fuzzy_name,0.9
012479,CISTRONBIOTECHNOLOGY,2,0001819253,BTMD,biote Corp.,Nasdaq,fuzzy_name,0.9,True,2,,1,0001819253,BTMD,biote Corp.,Nasdaq,fuzzy_name,0.9
012479,CISTRONBIOTECHNOLOGY,2,0001819253,BTMD,biote Corp.,Nasdaq,fuzzy_name,0.9,True,2,,2,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9
012548,CEM,2,0001780312,ASTS,"AST SpaceMobile, Inc.",Nasdaq,fuzzy_name,0.9,True,4,,1,0001780312,ASTS,"AST SpaceMobile, Inc.",Nasdaq,fuzzy_name,0.9
012548,CEM,2,0001780312,ASTS,"AST SpaceMobile, Inc.",Nasdaq,fuzzy_name,0.9,True,4,,2,0001221029,CPAC,CEMENTOS PACASMAYO SAA,NYSE,fuzzy_name,0.9
012548,CEM,2,0001780312,ASTS,"AST SpaceMobile, Inc.",Nasdaq,fuzzy_name,0.9,True,4,,3,0001076378,CX,CEMEX SAB DE CV,NYSE,fuzzy_name,0.9
012548,CEM,2,0001780312,ASTS,"AST SpaceMobile, Inc.",Nasdaq,fuzzy_name,0.9,True,4,,4,0001435064,CETX,CEMTREX INC,Nasdaq,fuzzy_name,0.9
006425,KEYSTONEFOODS,2,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9,True,2,,1,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9
006425,KEYSTONEFOODS,2,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9,True,2,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
003524,SOSSMFG,2,0002004385,FGO,FG Holdings Ltd,,fuzzy_name,0.9,True,2,,1,0002004385,FGO,FG Holdings Ltd,,fuzzy_name,0.9
003524,SOSSMFG,2,0002004385,FGO,FG Holdings Ltd,,fuzzy_name,0.9,True,2,,2,0001346610,SOS,SOS Ltd,NYSE,fuzzy_name,0.9
010451,TENSOR,2,0002029297,GTAO,Grayscale Bittensor Trust (TAO),OTC,fuzzy_name,0.9,True,2,,1,0002029297,GTAO,Grayscale Bittensor Trust (TAO),OTC,fuzzy_name,0.9
010451,TENSOR,2,0002029297,GTAO,Grayscale Bittensor Trust (TAO),OTC,fuzzy_name,0.9,True,2,,2,0002030954,XHLD,"TEN Holdings, Inc.",Nasdaq,fuzzy_name,0.9
022708,INOVALON,2,0001021860,NOV,NOV Inc.,NYSE,fuzzy_name,0.9,True,3,,1,0001021860,NOV,NOV Inc.,NYSE,fuzzy_name,0.9
022708,INOVALON,2,0001021860,NOV,NOV Inc.,NYSE,fuzzy_name,0.9,True,3,,2,0001109345,NVMI,NOVA LTD.,Nasdaq,fuzzy_name,0.9
022708,INOVALON,2,0001021860,NOV,NOV Inc.,NYSE,fuzzy_name,0.9,True,3,,3,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
022673,FLEXPHARM,2,0000866374,FLEX,FLEX LTD.,Nasdaq,fuzzy_name,0.9,True,2,,1,0000866374,FLEX,FLEX LTD.,Nasdaq,fuzzy_name,0.9
022673,FLEXPHARM,2,0000866374,FLEX,FLEX LTD.,Nasdaq,fuzzy_name,0.9,True,2,,2,0001787425,XP,XP Inc.,Nasdaq,fuzzy_name,0.9
008485,PERFECTIONENTPR,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
008485,PERFECTIONENTPR,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,2,0001899830,PERF,Perfect Corp.,NYSE,fuzzy_name,0.9
008486,PERINI,2,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
008486,PERINI,2,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,2,0000077543,TPC,TUTOR PERINI CORP,NYSE,fuzzy_name,0.9
156155,SYNNEX,2,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9,True,2,,1,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9
156155,SYNNEX,2,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9,True,2,,2,0001177394,SNX,TD SYNNEX CORP,NYSE,fuzzy_name,0.9
007776,NATLSPINNING,2,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
007776,NATLSPINNING,2,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,2,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9
108234,MATRIKON,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
108234,MATRIKON,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,2,0001104657,MTRN,MATERION Corp,NYSE,fuzzy_name,0.875
152888,3DICON,2,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9,True,2,,1,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9
152888,3DICON,2,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9,True,2,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
154773,CRHMEDICAL,2,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,True,2,,1,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9
154773,CRHMEDICAL,2,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,True,2,,2,0001528849,RH,RH,NYSE,fuzzy_name,0.9
110532,ONTRO,2,0001337117,ITRN,Ituran Location & Control Ltd.,Nasdaq,fuzzy_name,0.9,True,5,,1,0001337117,ITRN,Ituran Location & Control Ltd.,Nasdaq,fuzzy_name,0.9
110532,ONTRO,2,0001337117,ITRN,Ituran Location & Control Ltd.,Nasdaq,fuzzy_name,0.9,True,5,,2,0000833444,JCI,Johnson Controls International plc,NYSE,fuzzy_name,0.9
110532,ONTRO,2,0001337117,ITRN,Ituran Location & Control Ltd.,Nasdaq,fuzzy_name,0.9,True,5,,3,0001643615,MEG,"Montrose Environmental Group, Inc.",NYSE,fuzzy_name,0.9
110532,ONTRO,2,0001337117,ITRN,Ituran Location & Control Ltd.,Nasdaq,fuzzy_name,0.9,True,5,,4,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
110532,ONTRO,2,0001337117,ITRN,Ituran Location & Control Ltd.,Nasdaq,fuzzy_name,0.9,True,5,,5,0002076398,ZSICY,"Zhejiang Sanhua Intelligent Controls Co., Ltd./ADR",OTC,fuzzy_name,0.9
111881,OPTOMEDICMEDICALTECH,2,0001156375,CME,CME GROUP INC.,Nasdaq,fuzzy_name,0.9,True,2,,1,0001156375,CME,CME GROUP INC.,Nasdaq,fuzzy_name,0.9
111881,OPTOMEDICMEDICALTECH,2,0001156375,CME,CME GROUP INC.,Nasdaq,fuzzy_name,0.9,True,2,,2,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9
003933,DIANA,2,0001318885,DSX,DIANA SHIPPING INC.,NYSE,fuzzy_name,0.9,True,2,,1,0001318885,DSX,DIANA SHIPPING INC.,NYSE,fuzzy_name,0.9
003933,DIANA,2,0001318885,DSX,DIANA SHIPPING INC.,NYSE,fuzzy_name,0.9,True,2,,2,0000026780,DAN,DANA Inc,NYSE,fuzzy_name,0.8888888888888888
148329,SUSQUEHANNAMEDIA,2,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,True,3,,1,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9
